candidate_id,smiles,provenance,canonical_smiles,contract_valid,rejection_reasons,ad_max_morgan_tanimoto,ad_status,morphology_family,molecular_weight,ring_count,sp3_fraction,heteroatom_count
rnn-5505-01387,[N-]=[N+]=Nc1ccccc1C1C(c2cccnc2)COC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1C1COCC1c1cccnc1,true,,0.456522,in_domain,fused_or_polycyclic,266.304,3,0.2500,5
rnn-5505-01510,[N-]=[N+]=Nc1ccccc1C1(c2ccccc2)CCCC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1C1(c2ccccc2)CCCC1,true,,0.479167,in_domain,fused_or_polycyclic,263.344,3,0.2500,3
rnn-5505-01623,[N-]=[N+]=Nc1ccccc1C1(OC)CCCCC1,smiles-rnn-promptsmiles,COC1(c2ccccc2N=[N+]=[N-])CCCCC1,true,,0.553191,in_domain,flexible_sp3_rich,231.299,2,0.4706,4
rnn-5505-01919,[N-]=[N+]=Nc1ccccc1C12CC3CC(CC(C3)C1)C2,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1C12CC3CC(CC(C3)C1)C2,true,,0.425000,in_domain,fused_or_polycyclic,253.349,5,0.5263,3
rnn-5505-01937,[N-]=[N+]=Nc1ccccc1C(C)(C)C(F)(F)F,smiles-rnn-promptsmiles,CC(C)(c1ccccc1N=[N+]=[N-])C(F)(F)F,true,,0.421053,in_domain,flexible_sp3_rich,229.205,1,0.4375,6
rnn-5505-01956,[N-]=[N+]=Nc1ccccc1CCC1OC(=O)N(c2c(CC)cccc2)C1,smiles-rnn-promptsmiles,CCc1ccccc1N1CC(CCc2ccccc2N=[N+]=[N-])OC1=O,true,,0.490196,in_domain,fused_or_polycyclic,336.395,3,0.2400,6
rnn-5505-02074,[N-]=[N+]=Nc1ccccc1C(C)c1nc[nH]c1,smiles-rnn-promptsmiles,CC(c1c[nH]cn1)c1ccccc1N=[N+]=[N-],true,,0.367347,in_domain,heteroatom_rich,213.244,2,0.1250,5
rnn-5505-02168,[N-]=[N+]=Nc1ccccc1C(C)NC(c1ccc(C)cc1)=O,smiles-rnn-promptsmiles,Cc1ccc(C(=O)NC(C)c2ccccc2N=[N+]=[N-])cc1,true,,0.400000,in_domain,heteroatom_rich,280.331,2,0.1429,5
rnn-5505-02354,[N-]=[N+]=Nc1ccccc1C(C)n1c(=O)c2c(cccc2)s1,smiles-rnn-promptsmiles,CC(c1ccccc1N=[N+]=[N-])n1sc2ccccc2c1=O,true,,0.370370,in_domain,fused_or_polycyclic,296.355,3,0.0952,6
rnn-5505-02403,[N-]=[N+]=Nc1ccccc1C(C)c1c(OC)cc(OC)cc1,smiles-rnn-promptsmiles,COc1ccc(C(C)c2ccccc2N=[N+]=[N-])c(OC)c1,true,,0.450980,in_domain,heteroatom_rich,283.331,2,0.1905,5
rnn-5505-02444,[N-]=[N+]=Nc1ccccc1CC(NS(c1ccccc1)(=O)=O)c1n(C)nnn1,smiles-rnn-promptsmiles,Cn1nnnc1C(Cc1ccccc1N=[N+]=[N-])NS(=O)(=O)c1ccccc1,true,,0.438596,in_domain,fused_or_polycyclic,384.425,3,0.1852,11
rnn-5505-02448,[N-]=[N+]=Nc1ccccc1CCC1=N[N+]([O-])(c2ccc(OC)cc2)Oc2c1cc(O)cc2,smiles-rnn-promptsmiles,COc1ccc([N+]2([O-])N=C(CCc3ccccc3N=[N+]=[N-])c3cc(O)ccc3O2)cc1,true,,0.476190,in_domain,fused_or_polycyclic,417.425,4,0.1613,9
rnn-5505-02512,[N-]=[N+]=Nc1ccccc1C(C)(CC(OCC)=O)N,smiles-rnn-promptsmiles,CCOC(=O)CC(C)(N)c1ccccc1N=[N+]=[N-],true,,0.551020,in_domain,heteroatom_rich,248.286,1,0.3333,6
rnn-5505-02724,[N-]=[N+]=Nc1ccccc1C(S)Cc1ccc(OC)cc1,smiles-rnn-promptsmiles,COc1ccc(CC(S)c2ccccc2N=[N+]=[N-])cc1,true,,0.565217,in_domain,heteroatom_rich,285.372,2,0.2000,5
rnn-5505-02848,[N-]=[N+]=Nc1ccccc1CCc1nc2n(C3CCCC3)ncc2c(=O)[nH]1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCc1nc2c(cnn2C2CCCC2)c(=O)[nH]1,true,,0.433333,in_domain,fused_or_polycyclic,349.398,4,0.2692,8
rnn-5505-02930,[N-]=[N+]=Nc1ccccc1CCN1CCOCC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCN1CCOCC1,true,,0.525000,in_domain,flexible_sp3_rich,232.287,2,0.4706,5
rnn-5505-02991,[N-]=[N+]=Nc1ccccc1CCC(S)C(=O)O,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(S)C(=O)O,true,,0.581395,in_domain,heteroatom_rich,237.284,1,0.2500,6
rnn-5505-03192,[N-]=[N+]=Nc1ccccc1C1CCNCC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1C1CCNCC1,true,,0.727273,in_domain,flexible_sp3_rich,202.261,2,0.4000,4
rnn-5505-03552,[N-]=[N+]=Nc1ccccc1CCC=C1C(=O)N(CC(=O)O)C(=O)S1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC=C1SC(=O)N(CC(=O)O)C1=O,true,,0.452830,in_domain,heteroatom_rich,332.341,2,0.1739,9
rnn-5505-03617,[N-]=[N+]=Nc1ccccc1CCC(=O)N1CCN(c2ccccn2)CC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(=O)N1CCN(c2ccccn2)CC1,true,,0.500000,in_domain,fused_or_polycyclic,336.399,3,0.2400,7
rnn-5505-03696,[N-]=[N+]=Nc1ccccc1CCN1CCc2ccccc2CC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCN1CCc2ccccc2CC1,true,,0.525000,in_domain,fused_or_polycyclic,292.386,3,0.3182,4
rnn-5505-03765,[N-]=[N+]=Nc1ccccc1CCNC1CCN(C(=O)c2cc(F)ccc2)CC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCNC1CCN(C(=O)c2cccc(F)c2)CC1,true,,0.466667,in_domain,fused_or_polycyclic,367.428,3,0.3333,7
rnn-5505-03970,[N-]=[N+]=Nc1ccccc1CCN1CCCCC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCN1CCCCC1,true,,0.571429,in_domain,flexible_sp3_rich,230.315,2,0.4706,4
rnn-5505-04041,[N-]=[N+]=Nc1ccccc1CCN1CCN(c2ccccc2OC)CC1,smiles-rnn-promptsmiles,COc1ccccc1N1CCN(CCc2ccccc2N=[N+]=[N-])CC1,true,,0.471698,in_domain,fused_or_polycyclic,337.427,3,0.3200,6
rnn-5505-04231,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1cc(OC)c(OC)c(OC)c1,smiles-rnn-promptsmiles,COc1cc(NC(=O)CCc2ccccc2N=[N+]=[N-])cc(OC)c1OC,true,,0.600000,in_domain,heteroatom_rich,356.382,2,0.1923,8
rnn-5505-04385,[N-]=[N+]=Nc1ccccc1C1OCC(N2CCCCC2)C1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1C1CC(N2CCCCC2)CO1,true,,0.456522,in_domain,fused_or_polycyclic,272.352,3,0.5500,5
rnn-5505-04429,[N-]=[N+]=Nc1ccccc1CCCN1CCN(c2ccc(F)cc2)CC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCCN1CCN(c2ccc(F)cc2)CC1,true,,0.541667,in_domain,fused_or_polycyclic,339.418,3,0.3600,6
rnn-5505-04675,[N-]=[N+]=Nc1ccccc1C(C)c1ccc(O)cc1,smiles-rnn-promptsmiles,CC(c1ccc(O)cc1)c1ccccc1N=[N+]=[N-],true,,0.431818,in_domain,diaryl_or_bicyclic,239.278,2,0.1111,4
rnn-5505-04690,[N-]=[N+]=Nc1ccccc1N1CCN(C(Nc2ccccc2CC)=O)CC1,smiles-rnn-promptsmiles,CCc1ccccc1NC(=O)N1CCN(c2ccccc2N=[N+]=[N-])CC1,true,,0.403509,in_domain,fused_or_polycyclic,350.426,3,0.2308,7
rnn-5505-04717,[N-]=[N+]=Nc1ccccc1C(C)n1nnnc1,smiles-rnn-promptsmiles,CC(c1ccccc1N=[N+]=[N-])n1cnnn1,true,,0.367347,in_domain,heteroatom_rich,215.220,2,0.1250,7
rnn-5505-04780,[N-]=[N+]=Nc1ccccc1CC(CS)C,smiles-rnn-promptsmiles,CC(CS)Cc1ccccc1N=[N+]=[N-],true,,0.631579,in_domain,flexible_sp3_rich,207.302,1,0.3571,4
rnn-5505-04823,[N-]=[N+]=Nc1ccccc1NC(c1noc(CC(C)C)c1[N+]([O-])=O)=O,smiles-rnn-promptsmiles,CC(C)Cc1onc(C(=O)Nc2ccccc2N=[N+]=[N-])c1[N+](=O)[O-],true,,0.354839,in_domain,heteroatom_rich,330.304,2,0.1667,10
rnn-5505-04974,[N-]=[N+]=Nc1ccccc1N1c2c(cccc2)C2(CCCCC2)NC1=O,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1N1C(=O)NC2(CCCCC2)c2ccccc21,true,,0.428571,in_domain,fused_or_polycyclic,333.395,4,0.2400,6
rnn-5505-05313,[N-]=[N+]=Nc1ccccc1C(C)CC(=O)c1ccc(O)cc1,smiles-rnn-promptsmiles,CC(CC(=O)c1ccc(O)cc1)c1ccccc1N=[N+]=[N-],true,,0.400000,in_domain,heteroatom_rich,281.315,2,0.1429,5
rnn-5505-05482,[N-]=[N+]=Nc1ccccc1CCC=C(c1ccccc1)C,smiles-rnn-promptsmiles,CC(=CCCc1ccccc1N=[N+]=[N-])c1ccccc1,true,,0.585366,in_domain,diaryl_or_bicyclic,263.344,2,0.1500,3
rnn-5505-05489,[N-]=[N+]=Nc1ccccc1C(C)C(=O)O,smiles-rnn-promptsmiles,CC(C(=O)O)c1ccccc1N=[N+]=[N-],true,,0.452381,in_domain,heteroatom_rich,191.190,1,0.1429,5
rnn-5505-05625,[N-]=[N+]=Nc1ccccc1CCNc1nc(N)c(C#N)c(-c2ccco2)c1,smiles-rnn-promptsmiles,N#Cc1c(-c2ccco2)cc(NCCc2ccccc2N=[N+]=[N-])nc1N,true,,0.419355,in_domain,fused_or_polycyclic,345.366,3,0.0769,8
rnn-5505-05695,[N-]=[N+]=Nc1ccccc1C(C)(C)OS(=O)(=O)NO,smiles-rnn-promptsmiles,CC(C)(OS(=O)(=O)NO)c1ccccc1N=[N+]=[N-],true,,0.400000,in_domain,flexible_sp3_rich,272.286,1,0.3889,9
rnn-5505-05764,[N-]=[N+]=Nc1ccccc1C1CN(C)CCC1,smiles-rnn-promptsmiles,CN1CCCC(c2ccccc2N=[N+]=[N-])C1,true,,0.657895,in_domain,flexible_sp3_rich,216.288,2,0.4375,4
rnn-5505-05980,[N-]=[N+]=Nc1ccccc1C(C)(C)c1ccc(OC)c(OC)c1,smiles-rnn-promptsmiles,COc1ccc(C(C)(C)c2ccccc2N=[N+]=[N-])cc1OC,true,,0.377358,in_domain,heteroatom_rich,297.358,2,0.2273,5
rnn-5505-06082,[N-]=[N+]=Nc1ccccc1C(C)Sc1ccccc1,smiles-rnn-promptsmiles,CC(Sc1ccccc1)c1ccccc1N=[N+]=[N-],true,,0.441860,in_domain,diaryl_or_bicyclic,255.346,2,0.1667,4
rnn-5505-06104,[N-]=[N+]=Nc1ccccc1C1C(N(CC)CC)CCC1,smiles-rnn-promptsmiles,CCN(CC)C1CCCC1c1ccccc1N=[N+]=[N-],true,,0.523810,in_domain,flexible_sp3_rich,258.369,2,0.5263,4
rnn-5505-06590,[N-]=[N+]=Nc1ccccc1C1NC(CCc2ccccc2)=NC1N,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1C1NC(CCc2ccccc2)=NC1N,true,,0.468085,in_domain,fused_or_polycyclic,306.373,3,0.2174,6
rnn-5505-06776,[N-]=[N+]=Nc1ccccc1CCCN1CCCCC1C,smiles-rnn-promptsmiles,CC1CCCCN1CCCc1ccccc1N=[N+]=[N-],true,,0.541667,in_domain,flexible_sp3_rich,258.369,2,0.5263,4
rnn-5505-06960,[N-]=[N+]=Nc1ccccc1C(C)(C)Cc1nc[nH]c1,smiles-rnn-promptsmiles,CC(C)(Cc1c[nH]cn1)c1ccccc1N=[N+]=[N-],true,,0.365385,in_domain,heteroatom_rich,241.298,2,0.2222,5
rnn-5505-06993,[N-]=[N+]=Nc1ccccc1CCC(Nc1cc(OC)c(Cl)cc1)=O,smiles-rnn-promptsmiles,COc1cc(NC(=O)CCc2ccccc2N=[N+]=[N-])ccc1Cl,true,,0.566038,in_domain,heteroatom_rich,330.775,2,0.1739,7
rnn-5505-07158,[N-]=[N+]=Nc1ccccc1C(C)(C)Cn1cncc1,smiles-rnn-promptsmiles,CC(C)(Cn1ccnc1)c1ccccc1N=[N+]=[N-],true,,0.354167,in_domain,heteroatom_rich,241.298,2,0.2222,5
rnn-5505-07160,[N-]=[N+]=Nc1ccccc1CCC(Nc1ccc(C(C)C)cc1)=O,smiles-rnn-promptsmiles,CC(C)c1ccc(NC(=O)CCc2ccccc2N=[N+]=[N-])cc1,true,,0.571429,in_domain,heteroatom_rich,308.385,2,0.2174,5
rnn-5505-07313,[N-]=[N+]=Nc1ccccc1CCCN(N)C,smiles-rnn-promptsmiles,CN(N)CCCc1ccccc1N=[N+]=[N-],true,,0.648649,in_domain,flexible_sp3_rich,205.265,1,0.4000,5
rnn-5505-07316,[N-]=[N+]=Nc1ccccc1CCC(F)(F)F,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(F)(F)F,true,,0.617647,in_domain,flexible_sp3_rich,215.178,1,0.4000,6
rnn-5505-07406,[N-]=[N+]=Nc1ccccc1CCC(Nc1cccnc1)=O,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1cccnc1,true,,0.540000,in_domain,heteroatom_rich,267.292,2,0.1000,6
rnn-5505-07438,[N-]=[N+]=Nc1ccccc1C(C(F)(F)F)(O)C,smiles-rnn-promptsmiles,CC(O)(c1ccccc1N=[N+]=[N-])C(F)(F)F,true,,0.435897,in_domain,flexible_sp3_rich,231.177,1,0.4375,7
rnn-5505-07470,[N-]=[N+]=Nc1ccccc1C1(CC)CCC(=O)N1,smiles-rnn-promptsmiles,CCC1(c2ccccc2N=[N+]=[N-])CCC(=O)N1,true,,0.410714,in_domain,heteroatom_rich,230.271,2,0.2941,5
rnn-5505-07740,[N-]=[N+]=Nc1ccccc1CCC(C)C(O)=O,smiles-rnn-promptsmiles,CC(CCc1ccccc1N=[N+]=[N-])C(=O)O,true,,0.658537,in_domain,heteroatom_rich,219.244,1,0.2500,5
rnn-5505-07828,[N-]=[N+]=Nc1ccccc1C(C)(C)CNS(=O)(c1cccs1)=O,smiles-rnn-promptsmiles,CC(C)(CNS(=O)(=O)c1cccs1)c1ccccc1N=[N+]=[N-],true,,0.381818,in_domain,heteroatom_rich,336.442,2,0.2727,8
rnn-5505-07915,[N-]=[N+]=Nc1ccccc1CCn1c2c(=O)n(C)c(=O)n(C)c2nc1,smiles-rnn-promptsmiles,Cn1c(=O)c2c(ncn2CCc2ccccc2N=[N+]=[N-])n(C)c1=O,true,,0.440000,in_domain,fused_or_polycyclic,325.332,3,0.1667,9
rnn-5505-07931,[N-]=[N+]=Nc1ccccc1CCc1c(C)c(CCO)sn1,smiles-rnn-promptsmiles,Cc1c(CCc2ccccc2N=[N+]=[N-])nsc1CCO,true,,0.533333,in_domain,heteroatom_rich,288.376,2,0.3000,6
rnn-5505-08169,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1cc(C)c(C)cc1,smiles-rnn-promptsmiles,Cc1ccc(NC(=O)CCc2ccccc2N=[N+]=[N-])cc1C,true,,0.571429,in_domain,heteroatom_rich,294.358,2,0.1818,5
rnn-5505-08397,[N-]=[N+]=Nc1ccccc1C(C)n1c(C)ncn1,smiles-rnn-promptsmiles,Cc1ncnn1C(C)c1ccccc1N=[N+]=[N-],true,,0.360000,in_domain,heteroatom_rich,228.259,2,0.1765,6
rnn-5505-08515,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1cccc(C)n1,smiles-rnn-promptsmiles,Cc1cccc(NC(=O)CCc2ccccc2N=[N+]=[N-])n1,true,,0.560000,in_domain,heteroatom_rich,281.319,2,0.1429,6
rnn-5505-08660,[N-]=[N+]=Nc1ccccc1CC[N+]([O-])(CCc1ccccc1)[O-],smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CC[N+]([O-])([O-])CCc1ccccc1,true,,0.694444,in_domain,heteroatom_rich,297.338,2,0.3182,6
rnn-5505-08681,[N-]=[N+]=Nc1ccccc1CCCN1C(=O)C2N(C3=C(C(=O)N(c4cccc(Br)c4)C3=O)S(=O)(=O)C2)C1=O,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCCN1C(=O)C2CS(=O)(=O)C3=C(C(=O)N(c4cccc(Br)c4)C3=O)N2C1=O,true,,0.388889,in_domain,fused_or_polycyclic,585.396,5,0.1892,14
rnn-5505-08688,[N-]=[N+]=Nc1ccccc1C(C)C(=O)Nc1ccc(OC)cc1OC,smiles-rnn-promptsmiles,COc1ccc(NC(=O)C(C)c2ccccc2N=[N+]=[N-])c(OC)c1,true,,0.383333,in_domain,heteroatom_rich,326.356,2,0.1667,7
rnn-5505-08715,[N-]=[N+]=Nc1ccccc1CCC(O)CN,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(O)CN,true,,0.571429,in_domain,flexible_sp3_rich,206.249,1,0.4000,5
rnn-5505-08823,[N-]=[N+]=Nc1ccccc1CCC(Nc1ccc(F)cc1)=O,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1ccc(F)cc1,true,,0.577778,in_domain,heteroatom_rich,284.294,2,0.1429,6
rnn-5505-08856,[N-]=[N+]=Nc1ccccc1C(=O)Nc1onc(C)c1CC,smiles-rnn-promptsmiles,CCc1c(C)noc1NC(=O)c1ccccc1N=[N+]=[N-],true,,0.372881,in_domain,heteroatom_rich,271.280,2,0.1500,7
rnn-5505-08915,[N-]=[N+]=Nc1ccccc1CCc1cccc(O)c1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCc1cccc(O)c1,true,,0.700000,in_domain,diaryl_or_bicyclic,239.278,2,0.1111,4
rnn-5505-09181,[N-]=[N+]=Nc1ccccc1C(O)CNC,smiles-rnn-promptsmiles,CNCC(O)c1ccccc1N=[N+]=[N-],true,,0.414634,in_domain,flexible_sp3_rich,192.222,1,0.3571,5
rnn-5505-09320,[N-]=[N+]=Nc1ccccc1CCC(Nc1ccc(OC)cc1)=O,smiles-rnn-promptsmiles,COc1ccc(NC(=O)CCc2ccccc2N=[N+]=[N-])cc1,true,,0.638298,in_domain,heteroatom_rich,296.330,2,0.1364,6
rnn-5505-09376,[N-]=[N+]=Nc1ccccc1CCC(N1CCN(c2ncccn2)CC1)=S,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(=S)N1CCN(c2ncccn2)CC1,true,,0.480769,in_domain,fused_or_polycyclic,353.455,3,0.2400,8
rnn-5505-09587,[N-]=[N+]=Nc1ccccc1CCNC(CC)=O,smiles-rnn-promptsmiles,CCC(=O)NCCc1ccccc1N=[N+]=[N-],true,,0.590909,in_domain,heteroatom_rich,218.260,1,0.2500,5
